cellnumber	x-coordinate	y-coordinate	z-coordinate	temperature	ch4	o2	co2	co	h2o	c2h4
1.1386857940035549	0.9838068616618816	1.497842592679902	-1.0684733553252046	1.159525156914003	-0.13090654714006605	-0.33303040216972074	0.43757918497257153	-0.17417937668145417	0.38485541717222865	-0.0753320172802064
1.138732620741804	0.9645415732640219	-0.00912611015276642	-1.0698886264395344	1.1631499124918403	-0.13090654715067976	-0.33358304517121556	0.438386028924917	-0.17470663264481046	0.3851801392132353	-0.07533201739197962
1.1387794474800532	0.9979442008068269	1.497842592679902	-1.148103244962051	0.8089910728943515	-0.1309065471386594	-0.31090277264211436	0.43049384279660824	-0.18609549126705774	0.3737581402537474	-0.07533201734495444
1.1388262742183022	1.0640879313343339	-0.00912611015276642	-1.1524743941752689	0.8458985675622808	-0.130906547148742	-0.3105561637416014	0.42939118506591933	-0.18544489584861673	0.372745022681739	-0.07533201742037632
1.1388731009565514	0.9980166364757305	-0.00912611015276642	-1.1629664007865748	0.7558134036134138	-0.13090654713935246	-0.3104837457507882	0.43129084566147396	-0.1870823484825758	0.3744105720777079	-0.07533201735612914
1.1389199276948005	1.0632117601605595	-0.00912611015276642	-1.1617490237731107	0.8120650429510229	-0.13090654714961375	-0.30898278514348737	0.4287497644963003	-0.18608944964721788	0.37204069516520205	-0.07533201742957346
1.1389667544330495	-0.6847634031996602	-0.00912611015276642	-1.1174573874314646	1.3196139486268899	-0.130906547125435	-0.26859577793911926	0.3588882216092016	-0.14924607455668157	0.3249927622956484	-0.07533201709858581
1.1390135811712987	-0.6780358522898344	-0.00912611015276642	-1.1229931412062257	1.4699927607126966	-0.13090654714460956	-0.2619711960073832	0.3222834699475181	-0.1125432668414119	0.31566874781692417	-0.07533201731001848
1.1390604079095479	0.7927964514524978	-0.00912611015276642	-0.9926535820735406	1.1839657586995875	-0.130906547158219	-0.08228720689783735	0.21098962592192233	-0.17074072707827434	0.16749871010790127	-0.07533201747022052
1.1391072346477968	0.7683866095565531	1.497842592679902	-0.994766100433058	1.2033839637394876	-0.13090654716023434	-0.056558134865153896	0.18634230606490032	-0.1688410155751144	0.1447797145632667	-0.07533201749215179
